[DEBUG] 2021-03-12 04:29:06.625 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-12 04:29:06.644 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-12 04:29:06.655 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-12 04:29:06.854 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-12 04:29:06.857 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-12 04:29:07.149 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-12 04:29:07.150 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-12 04:29:07.178 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-12 04:29:07.630 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-12 04:29:07.675 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-12 04:29:07.677 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-03-12 04:29:09.117 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: entity.User
[DEBUG] 2021-03-12 04:29:09.121 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: entity.GameList
[DEBUG] 2021-03-12 04:29:09.121 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: entity.User
[DEBUG] 2021-03-12 04:29:09.121 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: entity.User
[DEBUG] 2021-03-12 04:29:09.200 [http-nio-8080-exec-2] SessionFactoryImpl - Building session factory
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - SessionFactory name : null
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Statistics: disabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Default entity-mode: pojo
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Default batch fetch size: -1
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Default null ordering: NONE
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2021-03-12 04:29:09.202 [http-nio-8080-exec-2] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - multi-tenancy strategy : NONE
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JTA Track by Thread: enabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Query language substitutions: {}
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Named query checking : enabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Second-level cache: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Second-level query cache: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Second-level query cache factory: null
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Second-level cache region prefix: null
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Structured second-level cache entries: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JDBC batch size: 15
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Scrollable result sets: enabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Wrap result sets: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JDBC result set fetch size: null
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - Generate SQL with comments: disabled
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JPA compliance - query : 
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JPA compliance - closed-handling : 
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JPA compliance - lists : 
[DEBUG] 2021-03-12 04:29:09.203 [http-nio-8080-exec-2] Settings - JPA compliance - transactions : 
[INFO ] 2021-03-12 04:29:09.321 [http-nio-8080-exec-2] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2021-03-12 04:29:09.352 [http-nio-8080-exec-2] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2021-03-12 04:29:09.353 [http-nio-8080-exec-2] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.windows.WToolkit, java.specification.version=11, sun.cpu.isalist=amd64, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=Cp1252, hibernate.c3p0.min_size=5, sun.arch.data.model=64, java.vendor.url=https://openjdk.java.net/, catalina.useNaming=true, openejb.provider.default=org.apache.tomee, sun.boot.library.path=C:\Program Files\Java\jdk-11.0.9\bin, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming:org.apache.openejb.core.ivm.naming, openejb.embedder.source=ServerListener, java.version.date=2020-10-20, java.home=C:\Program Files\Java\jdk-11.0.9, ignore.endorsed.dirs=, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, org.apache.activemq.broker.jmx.createConnector=false, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, openejb.scan.webapp.container=true, com.sun.management.jmxremote.password.file=C:\Users\Nohanderlin\AppData\Local\JetBrains\IntelliJIdea2020.3\tomcat\2a77c99f-571a-49fa-94e7-8dd253c189b0\jmxremote.password, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., openejb.deployments.classpath.filter.systemapps=false, jdk.tls.ephemeralDHKeySize=2048, user.script=, java.util.logging.config.file=C:\Users\Nohanderlin\AppData\Local\JetBrains\IntelliJIdea2020.3\tomcat\2a77c99f-571a-49fa-94e7-8dd253c189b0\conf\logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=School50232, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, openejb.scan.webapp.container.excludes=, java.runtime.version=11.0.9+7-LTS, user.name=Nohanderlin, org.apache.johnzon.max-string-length=8192, file.encoding=Cp1252, java.vendor.version=18.9, derby.system.home=C:\Users\Nohanderlin\Desktop\tomcat\bin, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.io.tmpdir=C:\Users\Nohanderlin\Desktop\tomcat\temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, java.version=11.0.9, com.sun.management.jmxremote.port=1099, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher.jar,ant.jar,asm-*.jar,aspectj*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-jmx-remote.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina-ws.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,websocket-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, connection.driver_class=com.mysql.cj.jdbc.Driver, tomcat.built=Jun 30 2020 21:49:10 UTC, java.library.path=C:\Program Files\Java\jdk-11.0.9\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files\Java\jdk1.8.0_241\bin;D:\Softwares\apache-ant-1.10.7\bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\nodejs\;C:\Program Files\Git\cmd;C:\Program Files\PuTTY\;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Program Files\Java\jdk1.8.0_181\bin;C:\Users\Nohanderlin\AppData\Local\atom\bin;C:\Users\Nohanderlin\AppData\Local\Microsoft\WindowsApps;C:\Users\Nohanderlin\AppData\Roaming\npm;., java.vendor=Oracle Corporation, tomee.version=7.1.4, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.buf.StringCache.byte.enabled=true, sun.desktop=windows, java.class.path=C:\Users\Nohanderlin\Desktop\tomcat\bin\bootstrap.jar;C:\Users\Nohanderlin\Desktop\tomcat\bin\tomcat-juli.jar, tomcat.version=8.5.57.0, java.vm.vendor=Oracle Corporation, openejb.home=C:\Users\Nohanderlin\Desktop\tomcat, user.variant=, openejb.system.apps=true, user.timezone=America/Chicago, os.name=Windows 10, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, openejb.base=C:\Users\Nohanderlin\AppData\Local\JetBrains\IntelliJIdea2020.3\tomcat\2a77c99f-571a-49fa-94e7-8dd253c189b0, com.sun.management.jmxremote=, sun.cpu.endian=little, user.home=C:\Users\Nohanderlin, hibernate.c3p0.max_statements=50, user.language=en, openejb.deployments.classpath=false, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., openejb.loader=tomcat-system, server.loader=, com.sun.management.jmxremote.access.file=C:\Users\Nohanderlin\AppData\Local\JetBrains\IntelliJIdea2020.3\tomcat\2a77c99f-571a-49fa-94e7-8dd253c189b0\jmxremote.access, hibernate.c3p0.max_size=20, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, path.separator=;, org.apache.openejb.core.security.JaccProvider=org.apache.openejb.core.security.jacc.BasicJaccProvider, common.loader="C:/Users/Nohanderlin/Desktop/tomcat/lib","C:/Users/Nohanderlin/Desktop/tomcat/lib/*.jar","C:\Users\Nohanderlin\Desktop\tomcat/lib","C:\Users\Nohanderlin\Desktop\tomcat/lib/*.jar", hibernate.connection.username=****, os.version=10.0, openejb.version=7.1.4, org.apache.security.jacc.EJBMethodPermission.methodInterfaces=BusinessLocalHome,BusinessRemoteHome,BusinessRemote,BusinessLocal, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/videogame, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, openejb.scan.webapp.container.includes=.*(geronimo|mp-jwt|failsafe).*, tomee.remote.support=true, java.vendor.url.bug=https://bugreport.java.com/bugreport/, catalina.home=C:\Users\Nohanderlin\Desktop\tomcat, user.dir=C:\Users\Nohanderlin\Desktop\tomcat\bin, bval.in-container=true, os.arch=amd64, openjpa.Log=org.apache.openejb.openjpa.JULOpenJPALogFactory, hibernate.connection.password=****, tomee.serialization.class.blacklist=-, tomee.serialization.class.whitelist=, shared.loader=, catalina.base=C:\Users\Nohanderlin\AppData\Local\JetBrains\IntelliJIdea2020.3\tomcat\2a77c99f-571a-49fa-94e7-8dd253c189b0, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@b1800b1, noBanner=true, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, org.apache.webbeans.logger.WebBeansLoggerFacade=org.apache.openejb.cdi.logging.ContainerJULLoggerFactory, java.vm.info=mixed mode, java.vm.version=11.0.9+7-LTS, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.hostname=127.0.0.1, javax.security.jacc.PolicyConfigurationFactory.provider=org.apache.openejb.core.security.JaccProvider$Factory, connection.url=jdbc:mysql://localhost:3306/videogame, java.class.version=55.0, authconfigprovider.factory=false}
[DEBUG] 2021-03-12 04:29:09.397 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2021-03-12 04:29:09.398 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2021-03-12 04:29:09.411 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.Role] is safe
[DEBUG] 2021-03-12 04:29:09.411 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Role
[DEBUG] 2021-03-12 04:29:09.412 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.UserGameList] is safe
[DEBUG] 2021-03-12 04:29:09.412 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.UserGameList
[DEBUG] 2021-03-12 04:29:09.412 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.GameList] is safe
[DEBUG] 2021-03-12 04:29:09.412 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.GameList
[DEBUG] 2021-03-12 04:29:09.416 [http-nio-8080-exec-2] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2021-03-12 04:29:09.417 [http-nio-8080-exec-2] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2021-03-12 04:29:09.417 [http-nio-8080-exec-2] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2aaea98b] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@23461f96]
[DEBUG] 2021-03-12 04:29:09.521 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2021-03-12 04:29:09.522 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2021-03-12 04:29:09.563 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2021-03-12 04:29:09.563 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2021-03-12 04:29:09.959 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.Role] is safe
[DEBUG] 2021-03-12 04:29:09.959 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Role
[DEBUG] 2021-03-12 04:29:09.960 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.Role] is safe
[DEBUG] 2021-03-12 04:29:09.960 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Role
[DEBUG] 2021-03-12 04:29:09.971 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.UserGameList] is safe
[DEBUG] 2021-03-12 04:29:09.971 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.UserGameList
[DEBUG] 2021-03-12 04:29:09.971 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.UserGameList] is safe
[DEBUG] 2021-03-12 04:29:09.971 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.UserGameList
[DEBUG] 2021-03-12 04:29:09.980 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.GameList] is safe
[DEBUG] 2021-03-12 04:29:09.981 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.GameList
[DEBUG] 2021-03-12 04:29:09.981 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [entity.GameList] is safe
[DEBUG] 2021-03-12 04:29:09.981 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.GameList
[DEBUG] 2021-03-12 04:29:10.009 [http-nio-8080-exec-2] AbstractCollectionPersister - Static SQL for collection: entity.GameList.userGameList
[DEBUG] 2021-03-12 04:29:10.009 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row insert: update user_game_list set game_list_id=? where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row update: update user_game_list set  where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row delete: update user_game_list set game_list_id=null where game_list_id=? and id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  One-shot delete: update user_game_list set game_list_id=null where game_list_id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister - Static SQL for collection: entity.User.userGameList
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row insert: update user_game_list set user_id=? where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row update: update user_game_list set  where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row delete: update user_game_list set user_id=null where user_id=? and id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  One-shot delete: update user_game_list set user_id=null where user_id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister - Static SQL for collection: entity.User.roles
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row insert: update user_roles set user_id=? where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row update: update user_roles set  where id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  Row delete: update user_roles set user_id=null where user_id=? and id=?
[DEBUG] 2021-03-12 04:29:10.010 [http-nio-8080-exec-2] AbstractCollectionPersister -  One-shot delete: update user_roles set user_id=null where user_id=?
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: entity.User
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from user where id =?
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select user_.id, user_.email as email2_1_, user_.password as password3_1_, user_.user_name as user_nam4_1_ from user user_ where user_.id=?
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into user (email, password, user_name, id) values (?, ?, ?, ?)
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update user set email=?, password=?, user_name=? where id=?
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from user where id=?
[DEBUG] 2021-03-12 04:29:10.015 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into user (email, password, user_name) values (?, ?, ?)
[DEBUG] 2021-03-12 04:29:10.068 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@181f1b04]
[DEBUG] 2021-03-12 04:29:10.071 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2021-03-12 04:29:10.071 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2021-03-12 04:29:10.071 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : roles
[DEBUG] 2021-03-12 04:29:10.081 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6f2a66f6]
[DEBUG] 2021-03-12 04:29:10.087 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@bff2fe4]
[DEBUG] 2021-03-12 04:29:10.089 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : roles.user
[DEBUG] 2021-03-12 04:29:10.089 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : roles.user
[DEBUG] 2021-03-12 04:29:10.090 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : roles.user_name
[DEBUG] 2021-03-12 04:29:10.090 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : roles.user_role
[DEBUG] 2021-03-12 04:29:10.091 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList
[DEBUG] 2021-03-12 04:29:10.091 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6d07d7ce]
[DEBUG] 2021-03-12 04:29:10.091 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4ffa10e9]
[DEBUG] 2021-03-12 04:29:10.091 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList
[DEBUG] 2021-03-12 04:29:10.091 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7b57cf96]
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.cover
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.description
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.platform
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.rating
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.release_date
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.title
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : userGameList.gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : userGameList.user
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2021-03-12 04:29:10.092 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
